title,author,published_year,language,subjects,cover,content
"saishin bunkashō jiten, 1996-2003",nichigai asoshiētsu,2003,japanese,"bunka kunshō., social sciences -- japan -- awards., humanities -- japan -- awards.",https://covers.openlibrary.org/b/id/5533437-L.jpg,saishin bunkashō jiten  1996-2003 [SEP] nichigai asoshiētsu [SEP] bunka kunshō.  social sciences -- japan -- awards.  humanities -- japan -- awards.
"scholarships, grants & prizes, 2004",peterson's,2003,english,"advice on education, careers & vocational information & reference, higher & further education, study aids, student finance, reference, test prep, usa, financial aid, study aids / financial aid, directories, scholarships, student aid, united states",https://covers.openlibrary.org/b/id/1455240-L.jpg,scholarships  grants & prizes  2004 [SEP] peterson's [SEP] advice on education  careers & vocational information & reference  higher & further education  study aids  student finance  reference  test prep  usa  financial aid  study aids / financial aid  directories  scholarships  student aid  united states
schweigen schreiben reden schweigen,adolf endler,2003,german,"endler, adolf -- awards., literary prizes -- germany., german literature -- 20th century -- history and criticism.",https://covers.openlibrary.org/b/id/13336052-L.jpg,schweigen schreiben reden schweigen [SEP] adolf endler [SEP] endler  adolf -- awards.  literary prizes -- germany.  german literature -- 20th century -- history and criticism.
teachers with class... true stories of great teachers,"marsha serling goldberg, sonia feldman",2003,english,"teaching, teacher-student relationships, education, education / teaching, united states, teaching methods & materials - general, teachers, education / general, awards, general, anecdotes",https://covers.openlibrary.org/b/id/469736-L.jpg,teachers with class... true stories of great teachers [SEP] marsha serling goldberg  sonia feldman [SEP] teaching  teacher-student relationships  education  education / teaching  united states  teaching methods & materials - general  teachers  education / general  awards  general  anecdotes
traces d'architectes,jean-pierre martinon,2003,french,"prix de rome -- awards -- france., architecture -- study and teaching -- france., architectural practice -- france -- history -- 19th century., architectural practice -- france -- history -- 20th century.",https://covers.openlibrary.org/b/id/2162511-L.jpg,traces d'architectes [SEP] jean-pierre martinon [SEP] prix de rome -- awards -- france.  architecture -- study and teaching -- france.  architectural practice -- france -- history -- 19th century.  architectural practice -- france -- history -- 20th century.
zhongguo guang bo dian shi xin wen jiang 2001 nian du xin wen jia zuo shang xi,"ouli jiang, junchang zhang, yu wu",2003,chinese,"broadcast journalism, awards",https://covers.openlibrary.org/b/id/10826052-L.jpg,zhongguo guang bo dian shi xin wen jiang 2001 nian du xin wen jia zuo shang xi [SEP] ouli jiang  junchang zhang  yu wu [SEP] broadcast journalism  awards
-40,zone attive,2002,english,"architecture, modern -- 20th century",https://covers.openlibrary.org/b/id/14375570-L.jpg,-40 [SEP] zone attive [SEP] architecture  modern -- 20th century
art directors annual 80 (art directors annual),art directors club,2002,english,"graphic design, yearbooks, annuals, almanacs, graphic arts - general, art & art instruction, art, usa, commercial - annuals",https://covers.openlibrary.org/b/id/992959-L.jpg,art directors annual 80 (art directors annual) [SEP] art directors club [SEP] graphic design  yearbooks  annuals  almanacs  graphic arts - general  art & art instruction  art  usa  commercial - annuals
clio awards,the clio awards,2002,english,"commercial - annuals, art, art & art instruction, graphic arts - general, commercial - advertising, advertising industry, art / general, graphic design",https://covers.openlibrary.org/b/id/1899784-L.jpg,clio awards [SEP] the clio awards [SEP] commercial - annuals  art  art & art instruction  graphic arts - general  commercial - advertising  advertising industry  art / general  graphic design
energie effektiv nutzen,holger reiners,2002,german,"architektur-preis einfamilienhäuser., architecture -- competitions -- europe, german speaking., architecture and energy conservation -- europe, german speaking., housing, single family -- europe, german speaking., architecture, domestic -- europe, german speaking.",https://covers.openlibrary.org/b/id/2202080-L.jpg,energie effektiv nutzen [SEP] holger reiners [SEP] architektur-preis einfamilienhäuser.  architecture -- competitions -- europe  german speaking.  architecture and energy conservation -- europe  german speaking.  housing  single family -- europe  german speaking.  architecture  domestic -- europe  german speaking.
european union prize for contemporary architecture,rafael moneo,2002,english,"architectural structure & design, 21st century, architecture, eu (european union), general, art  / architecture, architecture / general",https://covers.openlibrary.org/b/id/1048561-L.jpg,european union prize for contemporary architecture [SEP] rafael moneo [SEP] architectural structure & design  21st century  architecture  eu (european union)  general  art / architecture  architecture / general
"flintridge foundation awards for visual artists, 2001/2002","noriko gamblin, karen jacobson, sheryl conkelton",2002,english,"bartow, rick, -- 1946-, carnwath, squeak, -- 1947-, connor, linda, -- 1944-, d'agostino, fernanda., doolin, james, -- 1932-, hansen, gaylen c., -- 1921-, henry, mary., howard, mildred, -- 1945-, hu, mary lee, -- 1943-, saxe, adrian anthony, -- 1943-, toedtemeier, terry., valdez, patsii., art, american -- awards -- united states., art, modern -- 20th century -- united states., flintridge foundation visual artists awards.",https://covers.openlibrary.org/b/id/12183155-L.jpg,flintridge foundation awards for visual artists  2001/2002 [SEP] noriko gamblin  karen jacobson  sheryl conkelton [SEP] bartow  rick  -- 1946-  carnwath  squeak  -- 1947-  connor  linda  -- 1944-  d'agostino  fernanda.  doolin  james  -- 1932-  hansen  gaylen c.  -- 1921-  henry  mary.  howard  mildred  -- 1945-  hu  mary lee  -- 1943-  saxe  adrian anthony  -- 1943-  toedtemeier  terry.  valdez  patsii.  art  american -- awards -- united states.  art  modern -- 20th century -- united states.  flintridge foundation visual artists awards.
frontiers of economics,abu n.m. wahid,2002,english,"economic theory & philosophy, reference works, business & economics, business / economics / finance, business/economics, economics - theory, business & economics / economics / theory, economics - general, 20th century, awards, economics, economists, history, nobel prizes",https://covers.openlibrary.org/b/id/2377065-L.jpg,frontiers of economics [SEP] abu n.m. wahid [SEP] economic theory & philosophy  reference works  business & economics  business / economics / finance  business/economics  economics - theory  business & economics / economics / theory  economics - general  20th century  awards  economics  economists  history  nobel prizes
glimmers in the gloaming,frank borden hanes,2002,english,awards,https://covers.openlibrary.org/b/id/7234498-L.jpg,glimmers in the gloaming [SEP] frank borden hanes [SEP] awards
illinois environmental protection agency's director's green youth award program,illinois. environmental protection agency. division of environmental outreach,2002,english,"conservation of natural resources, nature, environmental education, effect of human beings on, illinois. environmental protection agency, study and teaching, awards, environmental protection, citizen participation, green movement, illinois",https://covers.openlibrary.org/b/id/13408954-L.jpg,illinois environmental protection agency's director's green youth award program [SEP] illinois. environmental protection agency. division of environmental outreach [SEP] conservation of natural resources  nature  environmental education  effect of human beings on  illinois. environmental protection agency  study and teaching  awards  environmental protection  citizen participation  green movement  illinois
